"mean","HDIl","HDIu","r2_med","r2_sd","timestamp","dv","sex","age","fluid","cryst","hhinc","incomenet","eduyears","social","sports","empl","effect","model","do_sim","j_sim","SOEPgen","SOEPdri","SOEPinv","SOEPrec","SOEPocc","SOEPhea","SOEPsoc","S.dfe2","S.dfe4","R.dfe2","R.dfe4","R.dfd2","R.dfd4","REM","REMsr","REMbeh","sim_median","sim_min","sim_max"
-0.0438732470643073,-0.144606825937827,0.0554576977792452,0.0077304267282574,0.00729284854658413,1520084839.31351,"R.dfe4","yes","no","no","no","no","yes","no","yes","no","no","incomenet",1051,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0544198034343043,-0.151026661275911,0.0415587606211148,0.0134035099304223,0.0102733434139492,1520084813.95981,"R.dfd2","yes","no","no","no","no","yes","no","yes","no","no","incomenet",1052,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0678448761103475,-0.168691284063289,0.0354309769412901,0.010237213522552,0.00865087396754863,1520084841.8107,"R.dfd4","yes","no","no","no","no","yes","no","yes","no","no","incomenet",1053,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
-0.0183431416909142,-0.0575143637861268,0.0194212221552988,0.0970787025501742,0.00861958121583568,1520084949.81182,"REM","yes","no","no","no","no","yes","no","yes","no","no","incomenet",1054,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0535028708843883,-0.103650638802227,-0.00372427255284615,0.0802809845966025,0.014940643267904,1520084898.78843,"REMbeh","yes","no","no","no","no","yes","no","yes","no","no","incomenet",1055,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.00989097741827443,-0.0499841708903973,0.0690098306402164,0.291758387101751,0.0138545877097127,1520084884.67775,"REMsr","yes","no","no","no","no","yes","no","yes","no","no","incomenet",1056,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.0310158361203659,-0.0589717489196686,0.121482537655289,0.0211025637079471,0.0124840785454473,1520084841.71276,"SOEPgen","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1057,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.138190556899486,0.0373842901856585,0.237091897561773,0.0256087178527585,0.014302137333049,1520084841.86938,"SOEPdri","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1058,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.135798375124892,0.0389672071764627,0.236446567014807,0.0343026576593666,0.0165185055379993,1520084842.0027,"SOEPinv","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1059,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.00230478115731034,-0.0881047344587319,0.0838936346591982,0.0703524962167237,0.0222312351588874,1520084842.92567,"SOEPrec","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1060,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0799821342248049,-0.00739549116662666,0.166653048508101,0.0746890348107233,0.0227383755501249,1520084843.10687,"SOEPocc","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1061,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0736774979731982,-0.0220471849848245,0.174205175737378,0.0123733017365897,0.00965524172621377,1520084843.7063,"SOEPhea","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1062,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0647284005268431,-0.0315959892168133,0.154478487332635,0.0235421529516552,0.0134581306206002,1520084844.05944,"SOEPsoc","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1063,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0877970390681108,-0.193481363454425,0.0170273455982051,0.0117444890895038,0.0095107768448717,1520084844.95388,"S.dfe2","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1064,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0199705640577728,-0.113611654655971,0.073242683439534,0.0210182784671493,0.012756256659849,1520084844.39634,"S.dfe4","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1065,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0592877007904887,-0.159889033565598,0.0339274775130491,0.0116564554330106,0.0092156769976779,1520084844.79206,"R.dfe2","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1066,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0249529873596864,-0.117950903144282,0.0699893855066161,0.0135758819454679,0.0097285651761547,1520084845.92898,"R.dfe4","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1067,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0274870573081789,-0.119651723853443,0.062730605808599,0.00584660418937754,0.00595600342169841,1520084858.54752,"R.dfd2","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1068,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0287722721896063,-0.126431072474569,0.071363145399313,0.0164260306009023,0.0111352214258276,1520084845.15382,"R.dfd4","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1069,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.0202773328066639,-0.0191118368746006,0.0587184433599415,0.097100984647623,0.00878948006120806,1520084927.76933,"REM","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1070,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0407196373478804,-0.0894915383601695,0.00649466618645242,0.0793903013355741,0.0151045934341435,1520084892.96502,"REMbeh","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1071,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0705201906581031,0.0109274899676807,0.128980753812903,0.291666156646619,0.0140104828515908,1520084907.27578,"REMsr","no","yes","no","no","no","yes","no","yes","no","no","incomenet",1072,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
-0.0113952163229863,-0.10613277701828,0.0842895060123661,0.0371459763046179,0.0167201059519918,1520084846.11159,"SOEPgen","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1073,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0600855117529744,-0.0436002630608269,0.162688199673273,0.0719189433850506,0.0229422280020311,1520084846.13593,"SOEPdri","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1074,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0729503291363708,-0.022303441616616,0.176473425477841,0.0638143105209153,0.0209876810818675,1520084847.14391,"SOEPinv","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1075,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0699218624933609,-0.159005570552433,0.0213367744216366,0.107496445784635,0.0263889982512748,1520084847.11388,"SOEPrec","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1076,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0629798235219286,-0.0310515513793414,0.155011714658701,0.0782664738131467,0.0241036773509207,1520084822.78066,"SOEPocc","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1077,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0442459142901707,-0.0595109583565965,0.145960007053977,0.0199475410406409,0.0120998406293803,1520084848.5044,"SOEPhea","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1078,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0661741376087455,-0.0365124725605553,0.16970552022475,0.0257081203342284,0.0135748320572743,1520084847.37683,"SOEPsoc","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1079,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0877485107889204,-0.197493616177059,0.0219186033764872,0.0138006740020209,0.00970884969601617,1520084848.82568,"S.dfe2","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1080,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
-0.02139029451377,-0.120131118719827,0.0768431924003412,0.0230317021993678,0.0130185000598004,1520084852.61335,"S.dfe4","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1081,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0735229571725864,-0.174885076063408,0.0299315671766349,0.0154829443563763,0.0101590421777504,1520084852.82439,"R.dfe2","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1082,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0262673143108034,-0.124900339869203,0.0763998745599476,0.0151979525218633,0.0101309691247808,1520084852.83353,"R.dfe4","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1083,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0624934339950228,-0.161322230128733,0.0329749790899713,0.0171537326833316,0.0108359251350503,1520084852.86017,"R.dfd2","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1084,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0466256218571083,-0.150262415721146,0.0643046603590521,0.0207601692622121,0.0124009557332969,1520084853.45789,"R.dfd4","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1085,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
-0.00776213735174772,-0.0478859636241907,0.0339403856303724,0.0969794784213424,0.00877269118248123,1520084964.29739,"REM","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1086,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0537557021504577,-0.104183427158902,-0.00621610202050172,0.0798604054049082,0.0149744713067294,1520084895.66092,"REMbeh","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1087,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.02997780368408,-0.0284565950052274,0.088151336584931,0.292294245940123,0.0141502376570807,1520084894.20965,"REMsr","yes","yes","no","no","no","yes","no","yes","no","no","incomenet",1088,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.00565767020660081,-0.0872955098966983,0.0967469182275511,0.0139157693087719,0.0103671434923429,1520084828.49066,"SOEPgen","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1089,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.129668552623154,0.030783821757172,0.231615429164939,0.0237211069331836,0.0147021039431251,1520084853.92721,"SOEPdri","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1090,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.104561229938816,0.0107621694944611,0.197664187115666,0.0227670680869865,0.0134045961045867,1520084853.71293,"SOEPinv","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1091,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0509495489551758,-0.141712148499695,0.0391713029297823,0.0274255120290919,0.0150196621834075,1520084853.56139,"SOEPrec","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1092,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0240756502902295,-0.0652780243439588,0.11236788613216,0.0383465756381954,0.0183099189490354,1520084853.70286,"SOEPocc","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1093,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0582209397467193,-0.0389169524575422,0.158282240038639,0.00899385503779755,0.00809589267562706,1520084854.20209,"SOEPhea","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1094,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0698179070006019,-0.0270107664893937,0.1684875415011,0.0229408686354793,0.0135490289116354,1520084854.07424,"SOEPsoc","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1095,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0873934089827866,-0.190900138933453,0.0159555490334326,0.018842215264117,0.0125874916914714,1520084855.05865,"S.dfe2","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1096,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.00174709397059084,-0.0946482651492974,0.0948909775648687,0.0589127536169693,0.0211607973046327,1520084854.06864,"S.dfe4","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1097,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0517413481865428,-0.145157720972924,0.0399157178281402,0.0103507128353702,0.00859684876122674,1520084856.15538,"R.dfe2","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1098,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0417578436666167,-0.129558216932232,0.0494455635609672,0.00822689839434248,0.00772160421617248,1520084855.64276,"R.dfe4","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1099,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.033962596918477,-0.128124667043076,0.0599912498208004,0.00655929916350245,0.00687058932108307,1520084855.43346,"R.dfd2","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1100,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0501701636090656,-0.141272359569657,0.0435265656017829,0.00948928785863578,0.00811572553676591,1520084868.91683,"R.dfd4","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1101,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.00668438171966965,-0.0318742546290573,0.0457301430748862,0.0978567040788396,0.00864260996618804,1520084963.48357,"REM","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1102,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0439123531427647,-0.0876706787857925,-0.000645322637249469,0.0818260261811791,0.0152814706341719,1520084905.11662,"REMbeh","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1103,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0470498756736992,-0.0117643287069227,0.104224439228658,0.293870052266345,0.0139969771951338,1520084902.08309,"REMsr","no","no","yes","no","no","yes","no","yes","no","no","incomenet",1104,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
-0.0348135219020063,-0.130347448889741,0.0607724498216684,0.030269112358742,0.0148353103441193,1520084858.05522,"SOEPgen","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1105,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0576754039140952,-0.0405157791433811,0.15986623792842,0.0723487031061402,0.0240427863707969,1520084858.70758,"SOEPdri","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1106,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0479860392923284,-0.0531429254013685,0.146461611977817,0.0525529359451837,0.0197030036768956,1520084858.12287,"SOEPinv","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1107,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.11802919189145,-0.203551549209837,-0.028928216361958,0.0713556878209439,0.0227547244843295,1520084858.56869,"SOEPrec","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1108,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.00372629345203876,-0.0914564622539461,0.0957293212083591,0.0447067350583533,0.0188314576285726,1520084860.90006,"SOEPocc","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1109,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0306773605636559,-0.0723907159780505,0.129992600681588,0.0173495602971665,0.0110907615261694,1520084860.75739,"SOEPhea","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1110,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0736637223770001,-0.0280742568303893,0.174063311412815,0.0238378325324949,0.0132532894597139,1520084837.70644,"SOEPsoc","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1111,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0901896831647866,-0.200877872880948,0.0176891854127623,0.0207647243861876,0.0123018941404213,1520084861.61882,"S.dfe2","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1112,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
-0.00262889165209035,-0.103964630066749,0.0943412582511917,0.0611486424332357,0.0209363534417294,1520084861.99373,"S.dfe4","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1113,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0611013642871366,-0.162065518957977,0.0462848528636403,0.0135459369566354,0.00963122020033369,1520084862.19514,"R.dfe2","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1114,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0518381226857283,-0.147607219766479,0.0412687207993109,0.0109675531129308,0.00856008386630922,1520084862.29698,"R.dfe4","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1115,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.059919269433017,-0.155584897981648,0.0396929488150035,0.0143182992222602,0.0100467750992068,1520084863.41348,"R.dfd2","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1116,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0669914465775468,-0.168109184056887,0.0265898575456401,0.013989687001832,0.00997936769529361,1520084862.94354,"R.dfd4","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1117,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
-0.0202901305813673,-0.0595490578508652,0.0190726351993396,0.0979012826841355,0.00880349487386659,1520084958.19638,"REM","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1118,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0538956798047529,-0.101538837633144,-0.0069399127741269,0.0824590867808484,0.0148945680887108,1520084903.5319,"REMbeh","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1119,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.00753546109550611,-0.0520194365337785,0.066660471328606,0.294612874692351,0.0140502088819056,1520084903.39641,"REMsr","yes","no","yes","no","no","yes","no","yes","no","no","incomenet",1120,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.0261255161151135,-0.0699368140379395,0.116960651554877,0.0228946622909188,0.0130740049751214,1520084863.1212,"SOEPgen","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1121,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.139799296069226,0.0401389018787954,0.23856770845521,0.0272799517931538,0.0146799479800509,1520084864.61527,"SOEPdri","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1122,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.133103619099194,0.0336553974577607,0.230288345172678,0.0368737000038307,0.0163215964962109,1520084863.65753,"SOEPinv","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1123,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.00134483062573859,-0.0893025347060051,0.0843597513624993,0.0721320704693884,0.0229499478904855,1520084864.16685,"SOEPrec","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1124,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0744051414674702,-0.0160544887865698,0.162857276970799,0.0725790012901666,0.0227170226036935,1520084865.26553,"SOEPocc","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1125,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0821403709811975,-0.0156724037669877,0.183438475917727,0.0185896781776324,0.0118931541214041,1520084864.99984,"SOEPhea","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1126,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0371940578994541,-0.0612385702979025,0.130711473715438,0.0402348687335862,0.0180052035612696,1520084865.10573,"SOEPsoc","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1127,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0663805093355493,-0.172571464139901,0.0424707841299964,0.0256440548938545,0.0141106465697499,1520084865.36977,"S.dfe2","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1128,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.019083890960515,-0.0762828061571503,0.113227308080177,0.0638594146917774,0.0211938800150476,1520084866.36667,"S.dfe4","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1129,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0630684195508339,-0.166421090847752,0.0368821119506827,0.0149321802047344,0.0101276076785454,1520084866.77176,"R.dfe2","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1130,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0195236332972643,-0.115721202884642,0.0749324946583537,0.0185841473696446,0.0116221142011229,1520084879.39604,"R.dfe4","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1131,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0434072322846822,-0.139914577518615,0.0553933933958428,0.010488031382258,0.00787944501673052,1520084868.52638,"R.dfd2","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1132,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0270632261850613,-0.126764605348806,0.0683171872096824,0.019053588872266,0.0118220799929067,1520084843.32074,"R.dfd4","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1133,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.0214206229895873,-0.0183628114684898,0.059639728418948,0.098028991580535,0.00878377322545043,1520084962.96317,"REM","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1134,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0323748679018639,-0.0785911077949953,0.0150474688372874,0.0833369724321455,0.0149413749798675,1520084911.60227,"REMbeh","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1135,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0675479741975698,0.00758030757681339,0.125707084563458,0.294369254919924,0.014248037658825,1520084910.07545,"REMsr","no","yes","yes","no","no","yes","no","yes","no","no","incomenet",1136,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
-0.0144583285309293,-0.115278142200269,0.0867249179740569,0.0386673006672541,0.0166683290345951,1520084870.43766,"SOEPgen","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1137,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0627355640944905,-0.0372128526890783,0.162654959607172,0.0753392957775995,0.0239135733754111,1520084870.81087,"SOEPdri","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1138,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.074679980967074,-0.0300589941400564,0.178247639921819,0.0633405755201171,0.0213976280994801,1520084870.94201,"SOEPinv","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1139,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0623499288927836,-0.153700997398784,0.0309498569855258,0.108737841762813,0.0259322599710575,1520084871.57467,"SOEPrec","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1140,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0613190268426935,-0.0337153959007122,0.162081625976707,0.0760126809048732,0.022616167641876,1520084871.71795,"SOEPocc","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1141,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0550273064534971,-0.0477999260176636,0.163204322246716,0.025474122203659,0.0135731086843197,1520084872.68028,"SOEPhea","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1142,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0352966490022002,-0.0633296115800931,0.136486254710228,0.042443121410809,0.0178062522942645,1520084873.18781,"SOEPsoc","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1143,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0673124387335507,-0.181828576085827,0.0467316439662923,0.0285420018618725,0.0143821824430877,1520084872.00863,"S.dfe2","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1144,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0151156128873247,-0.0884531150734977,0.120292355091196,0.0661360981576662,0.0214726829565156,1520084872.37019,"S.dfe4","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1145,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0752943372332407,-0.181128304282643,0.0207017504194647,0.0176885578032059,0.0109137125520892,1520084872.71029,"R.dfe2","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1146,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0245998693104154,-0.124675259530469,0.0739211766334162,0.0213181977459889,0.0121027400172134,1520084872.31177,"R.dfe4","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1147,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.070846861901737,-0.169728145940049,0.0268668338145803,0.018395092946681,0.0111205913625632,1520084873.54642,"R.dfd2","yes","yes","yes","no","no","yes","no","yes","no","no","incomenet",1148,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
