"lm_est","lm_stderr","lm_t","lm_p","lm_r2","rstan_est","rstan_HDIl","rstan_HDIu","rstan_r2","effect","model","do_sim","j_sim","dv","sex","age","fluid","cryst","hhinc","eduyears","social","sports","empl","timestamp","SOEPgen","SOEPdri","SOEPinv","SOEPrec","SOEPocc","SOEPhea","SOEPsoc","S.dfe2","S.dfe4","R.dfe2","R.dfe4","R.dfd2","R.dfd4","R","REM","REMsr","REMbeh","sim_lm_med","sim_lm_min","sim_lm_max","sim_rstan_med","sim_rstan_min","sim_rstan_max","n_sim"
-0.0921621381355787,0.0331638825014684,-2.77899121526251,0.00556562776663477,0.00845200780876577,-0.0925147508087991,-0.159468049509213,-0.0250593160464256,0.00863540909218996,"eduyears",13,FALSE,1,"R.dfd4","no","no","no","no","no","yes","no","no","no","2019-08-10 01:45:01",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.00774228659271425,-0.0697677723580657,0.040068847752086,NA,NA,NA,50
0.0892372793136687,0.0331798307320108,2.68950375408563,0.00728737168331128,0.00792068073956723,0.0887464693400031,0.0228457651261042,0.153319636007444,0.0077847837873707,"eduyears",14,FALSE,1,"R","no","no","no","no","no","yes","no","no","no","2019-08-10 01:45:00",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.00578260745846896,-0.059984231327732,0.0454456182913727,NA,NA,NA,50
0.00645272021610646,0.0150201146271146,NA,NA,NA,0.00633791014513671,-0.0236953047268953,0.0362261096712854,0.140951811123755,"eduyears",15,FALSE,1,"REM","no","no","no","no","no","yes","no","no","no","2019-08-10 01:47:53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.000572321901333852,-0.0157438769939575,0.0154514368924837,NA,NA,NA,50
-0.0837221357615501,0.0164565055663103,NA,NA,NA,-0.0838327297093601,-0.116735442530687,-0.0500411274649595,0.100849248212399,"eduyears",16,FALSE,1,"REMbeh","no","no","no","no","no","yes","no","no","no","2019-08-10 01:46:29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00211506546257556,-0.0179105522008732,0.0212351456236835,NA,NA,NA,50
0.0758122245761343,0.022201905820113,NA,NA,NA,0.0752738467547002,0.0320757150777012,0.117878622927015,0.353280489151672,"eduyears",17,FALSE,1,"REMsr","no","no","no","no","no","yes","no","no","no","2019-08-10 01:46:22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000910376658185567,-0.0200286844309242,0.0183006384351454,NA,NA,NA,50
0.0325729952847332,0.0330105701274268,0.986744402141358,0.324031688236231,0.0166915226816101,0.0319873692872499,-0.03431475793201,0.0954062370686038,0.0176062753817831,"eduyears",18,FALSE,1,"SOEPgen","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621716894257469,-0.0596609526792845,0.0459063031022203,NA,NA,NA,50
0.0462224057208557,0.0343727853001747,1.34473844110098,0.179085207537021,0.0418607209865703,0.0464061950486962,-0.0195826260891812,0.112813012224687,0.0429783544577897,"eduyears",19,FALSE,1,"SOEPdri","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109417255329183,-0.0473127443927827,0.0495492861199429,NA,NA,NA,50
0.0858731522291457,0.0335948528739406,2.55614014894994,0.0107519436476684,0.0210160483212871,0.0858210074228137,0.0181358408692134,0.151595236467904,0.0221517765018762,"eduyears",20,FALSE,1,"SOEPinv","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:01",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503468591571834,-0.050342757095372,0.0560699875116203,NA,NA,NA,50
0.0682432355988543,0.032913714629482,2.07339816751423,0.0384250408529261,0.03146130817803,0.0679705228476401,0.0033363523608504,0.132575484661109,0.0324410810130006,"eduyears",21,FALSE,1,"SOEPrec","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219434846591021,-0.058594274374819,0.0618958386758374,NA,NA,NA,50
0.0793649553581114,0.038796105378907,2.04569388042907,0.041171295256655,0.0119474121849347,0.0781715948598316,0.000242988798610848,0.152380078810528,0.013369905186346,"eduyears",22,FALSE,1,"SOEPocc","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126559671661361,-0.0797805847252835,0.0691697029087045,NA,NA,NA,50
0.0102037389954279,0.03317796317969,0.307545672414097,0.758499059913929,0.00988875819448972,0.00941216397690178,-0.0576349969087317,0.0773529994218788,0.0110384886377966,"eduyears",23,FALSE,1,"SOEPhea","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0130499240450206,-0.0631042053269747,0.0443670701130044,NA,NA,NA,50
